Origin_name,Origin_code,Gender_Code,Destination_name,Destination_code,1990
Afghanistan,AFG,TOT,Channel Islands,CHI,..
Afghanistan,AFG,TOT,Chile,CHL,0
Afghanistan,AFG,TOT,China,CHN,8
Afghanistan,AFG,TOT,Colombia,COL,1
Afghanistan,AFG,TOT,Comoros,COM,0
Afghanistan,AFG,TOT,"Congo, Dem. Rep.",COD,3
Afghanistan,AFG,TOT,"Congo, Rep.",COG,0
Afghanistan,AFG,TOT,Cook Islands,COK,0
Afghanistan,AFG,TOT,Costa Rica,CRI,16
Afghanistan,AFG,TOT,Cote d'Ivoire,CIV,0
Afghanistan,AFG,TOT,Croatia,HRV,11
Afghanistan,AFG,TOT,Cuba,CUB,0
Afghanistan,AFG,TOT,Cyprus,CYP,25
Afghanistan,AFG,TOT,Czech Republic,CZE,19
Afghanistan,AFG,TOT,Denmark,DNK,384
Afghanistan,AFG,TOT,Djibouti,DJI,0
Afghanistan,AFG,TOT,Dominica,DMA,0
Afghanistan,AFG,TOT,Dominican Republic,DOM,5
Afghanistan,AFG,TOT,Ecuador,ECU,0
Afghanistan,AFG,TOT,"Egypt, Arab Rep.",EGY,177
Afghanistan,AFG,TOT,El Salvador,SLV,0
Afghanistan,AFG,TOT,Equatorial Guinea,GNQ,0
Afghanistan,AFG,TOT,Eritrea,ERI,0
Afghanistan,AFG,TOT,Estonia,EST,0
Afghanistan,AFG,TOT,Ethiopia,ETH,0
Afghanistan,AFG,TOT,Faeroe Islands,FRO,14
Afghanistan,AFG,TOT,Falkland Islands (Malvinas),FLK,0
Afghanistan,AFG,TOT,Fiji,FJI,8
Afghanistan,AFG,TOT,Finland,FIN,4
Afghanistan,AFG,TOT,France,FRA,51
Afghanistan,AFG,TOT,French Guiana,GUF,0
Afghanistan,AFG,TOT,French Polynesia,PYF,1
Afghanistan,AFG,TOT,Gabon,GAB,0
Afghanistan,AFG,TOT,"Gambia, The",GMB,0
Afghanistan,AFG,TOT,Georgia,GEO,0
Afghanistan,AFG,TOT,Germany,DEU,15875
Afghanistan,AFG,TOT,Ghana,GHA,6
Afghanistan,AFG,TOT,Gibraltar,GIB,0
Afghanistan,AFG,TOT,Greece,GRC,226
Afghanistan,AFG,TOT,Greenland,GRL,0
Afghanistan,AFG,TOT,Grenada,GRD,0
Afghanistan,AFG,TOT,Guadeloupe,GLP,0
Afghanistan,AFG,TOT,Guam,GUM,6
Afghanistan,AFG,TOT,Guatemala,GTM,0
Afghanistan,AFG,TOT,Guinea,GIN,0
Afghanistan,AFG,TOT,Guinea-Bissau,GNB,0
Afghanistan,AFG,TOT,Guyana,GUY,0
Afghanistan,AFG,TOT,Haiti,HTI,0
Afghanistan,AFG,TOT,Honduras,HND,1
Afghanistan,AFG,TOT,"Hong Kong SAR, China",HKG,32
Afghanistan,AFG,TOT,Hungary,HUN,86
Afghanistan,AFG,TOT,Iceland,ISL,2
Afghanistan,AFG,TOT,India,IND,13755
Afghanistan,AFG,TOT,Indonesia,IDN,19
Afghanistan,AFG,TOT,"Iran, Islamic Rep.",IRN,680274
Afghanistan,AFG,TOT,Iraq,IRQ,69
Afghanistan,AFG,TOT,Ireland,IRL,15
Afghanistan,AFG,TOT,Isle of Man,IMN,..
Afghanistan,AFG,TOT,Israel,ISR,190
Afghanistan,AFG,TOT,Italy,ITA,1522
Afghanistan,AFG,TOT,Jamaica,JAM,0
Afghanistan,AFG,TOT,Japan,JPN,126
Afghanistan,AFG,TOT,Jordan,JOR,64
Afghanistan,AFG,TOT,Kazakhstan,KAZ,0
Afghanistan,AFG,TOT,Kenya,KEN,38
Afghanistan,AFG,TOT,Kiribati,KIR,0
Afghanistan,AFG,TOT,"Korea, Dem. Rep.",PRK,1
Afghanistan,AFG,TOT,"Korea, Rep.",KOR,2
Afghanistan,AFG,TOT,Kosovo,XKX,..
Afghanistan,AFG,TOT,Kuwait,KWT,93561
Afghanistan,AFG,TOT,Kyrgyz Republic,KGZ,0
Afghanistan,AFG,TOT,Lao PDR,LAO,0
Afghanistan,AFG,TOT,Latvia,LVA,0
Afghanistan,AFG,TOT,Lebanon,LBN,45698
Afghanistan,AFG,TOT,Lesotho,LSO,0
Afghanistan,AFG,TOT,Liberia,LBR,0
Afghanistan,AFG,TOT,Libya,LBY,844
Afghanistan,AFG,TOT,Liechtenstein,LIE,0
Afghanistan,AFG,TOT,Lithuania,LTU,0
Afghanistan,AFG,TOT,Luxembourg,LUX,25
Afghanistan,AFG,TOT,"Macao SAR, China",MAC,4
Afghanistan,AFG,TOT,"Macedonia, FYR",MKD,25
Afghanistan,AFG,TOT,Madagascar,MDG,3
Afghanistan,AFG,TOT,Malawi,MWI,0
Afghanistan,AFG,TOT,Malaysia,MYS,65
Afghanistan,AFG,TOT,Maldives,MDV,5
Afghanistan,AFG,TOT,Mali,MLI,0
Afghanistan,AFG,TOT,Malta,MLT,2
Afghanistan,AFG,TOT,Marshall Islands,MHL,2
Afghanistan,AFG,TOT,Martinique,MTQ,0
Afghanistan,AFG,TOT,Mauritania,MRT,1
Afghanistan,AFG,TOT,Mauritius,MUS,0
Afghanistan,AFG,TOT,Mayotte,MYT,0
Afghanistan,AFG,TOT,Mexico,MEX,0
Afghanistan,AFG,TOT,"Micronesia, Fed. Sts.",FSM,0
Afghanistan,AFG,TOT,Moldova,MDA,0
Afghanistan,AFG,TOT,Monaco,MCO,7
Afghanistan,AFG,TOT,Mongolia,MNG,0
Afghanistan,AFG,TOT,Montenegro,MNE,..
Afghanistan,AFG,TOT,Montserrat,MSR,0
Afghanistan,AFG,TOT,Morocco,MAR,10
Afghanistan,AFG,TOT,Mozambique,MOZ,0
Afghanistan,AFG,TOT,Myanmar,MMR,6
Afghanistan,AFG,TOT,Namibia,NAM,0
Afghanistan,AFG,TOT,Naura,NRU,3
Afghanistan,AFG,TOT,Nepal,NPL,1
Afghanistan,AFG,TOT,Netherlands,NLD,0
Afghanistan,AFG,TOT,Netherlands Antilles,ANT,0
Afghanistan,AFG,TOT,New Caledonia,NCL,2
Afghanistan,AFG,TOT,New Zealand,NZL,270
Afghanistan,AFG,TOT,Nicaragua,NIC,21
Afghanistan,AFG,TOT,Niger,NER,0
Afghanistan,AFG,TOT,Nigeria,NGA,0
Afghanistan,AFG,TOT,Niue,NIU,0
Afghanistan,AFG,TOT,Norfolk Island,NFK,0
Afghanistan,AFG,TOT,Northern Mariana Islands,MNP,7
Afghanistan,AFG,TOT,Norway,NOR,256
Afghanistan,AFG,TOT,Oman,OMN,780
Afghanistan,AFG,TOT,Pakistan,PAK,18015
Afghanistan,AFG,TOT,Palau,PLW,2
Afghanistan,AFG,TOT,Panama,PAN,30
Afghanistan,AFG,TOT,Papua New Guinea,PNG,15
Afghanistan,AFG,TOT,Paraguay,PRY,0
Afghanistan,AFG,TOT,Peru,PER,9
Afghanistan,AFG,TOT,Philippines,PHL,35
Afghanistan,AFG,TOT,Poland,POL,97
Afghanistan,AFG,TOT,Portugal,PRT,0
Afghanistan,AFG,TOT,Puerto Rico,PRI,0
Afghanistan,AFG,TOT,Qatar,QAT,76302
Afghanistan,AFG,TOT,Reunion,REU,0
Afghanistan,AFG,TOT,Romania,ROU,0
Afghanistan,AFG,TOT,Russian Federation,RUS,0
Afghanistan,AFG,TOT,Rwanda,RWA,0
Afghanistan,AFG,TOT,Saint Helena,SHN,0
Afghanistan,AFG,TOT,Saint Pierre and Miquelon,SPM,0
Afghanistan,AFG,TOT,Samoa,WSM,0
Afghanistan,AFG,TOT,San Marino,SMR,0
Afghanistan,AFG,TOT,Sao Tome and Principe,STP,0
Afghanistan,AFG,TOT,Saudi Arabia,SAU,11782
Afghanistan,AFG,TOT,Senegal,SEN,0
Afghanistan,AFG,TOT,Serbia,SRB,..
Afghanistan,AFG,TOT,Serbia and Montenegro,SCG,1
Afghanistan,AFG,TOT,Seychelles,SYC,0
Afghanistan,AFG,TOT,Sierra Leone,SLE,1
Afghanistan,AFG,TOT,Singapore,SGP,24
Afghanistan,AFG,TOT,Slovak Republic,SVK,3
Afghanistan,AFG,TOT,Slovenia,SVN,0
Afghanistan,AFG,TOT,Solomon Islands,SLB,3
Afghanistan,AFG,TOT,Somalia,SOM,0
Afghanistan,AFG,TOT,South Africa,ZAF,0
Afghanistan,AFG,TOT,Spain,ESP,148
Afghanistan,AFG,TOT,Sri Lanka,LKA,96
Afghanistan,AFG,TOT,St. Kitts and Nevis,KNA,0
Afghanistan,AFG,TOT,St. Lucia,LCA,0
Afghanistan,AFG,TOT,St. Vincent and the Grenadines,VCT,0
Afghanistan,AFG,TOT,Sudan,SDN,8
Afghanistan,AFG,TOT,Suriname,SUR,0
Afghanistan,AFG,TOT,Swaziland,SWZ,0
Afghanistan,AFG,TOT,Sweden,SWE,353
Afghanistan,AFG,TOT,Switzerland,CHE,519
Afghanistan,AFG,TOT,Syrian Arab Republic,SYR,6975
Afghanistan,AFG,TOT,"Taiwan, China",TWN,0
Afghanistan,AFG,TOT,Tajikistan,TJK,2088
Afghanistan,AFG,TOT,Tanzania,TZA,7
Afghanistan,AFG,TOT,Thailand,THA,175
Afghanistan,AFG,TOT,Timor-Leste,TLS,0
Afghanistan,AFG,TOT,Togo,TGO,0
Afghanistan,AFG,TOT,Tokelau,TKL,0
Afghanistan,AFG,TOT,Tonga,TON,4
Afghanistan,AFG,TOT,Trinidad and Tobago,TTO,0
Afghanistan,AFG,TOT,Tunisia,TUN,119
Afghanistan,AFG,TOT,Turkey,TUR,7136
Afghanistan,AFG,TOT,Turkmenistan,TKM,0
Afghanistan,AFG,TOT,Turks and Caicos Islands,TCA,0
Afghanistan,AFG,TOT,Tuvalu,TUV,0
Afghanistan,AFG,TOT,Uganda,UGA,1
Afghanistan,AFG,TOT,Ukraine,UKR,0
Afghanistan,AFG,TOT,United Arab Emirates,ARE,15383
Afghanistan,AFG,TOT,United Kingdom,GBR,14
Afghanistan,AFG,TOT,United States,USA,30146
Afghanistan,AFG,TOT,Uruguay,URY,0
Afghanistan,AFG,TOT,Uzbekistan,UZB,0
Afghanistan,AFG,TOT,Vanuatu,VUT,1
Afghanistan,AFG,TOT,"Venezuela, RB",VEN,11
Afghanistan,AFG,TOT,Vietnam,VNM,0
Afghanistan,AFG,TOT,Virgin Islands (U.S.),VIR,0
Afghanistan,AFG,TOT,"Virgin Islands, British",VGB,0
Afghanistan,AFG,TOT,Wallis and Futuna,WLF,0
Afghanistan,AFG,TOT,West Bank and Gaza,PSE,72
Afghanistan,AFG,TOT,"Yemen, Rep.",YEM,2434
Afghanistan,AFG,TOT,Zambia,ZMB,0
Afghanistan,AFG,TOT,Zimbabwe,ZWE,1
Albania,ALB,TOT,Afghanistan,AFG,3
Albania,ALB,TOT,Albania,ALB,0
Albania,ALB,TOT,Algeria,DZA,4
Albania,ALB,TOT,American Samoa,ASM,0
Albania,ALB,TOT,Andorra,AND,117
Albania,ALB,TOT,Angola,AGO,0
Albania,ALB,TOT,Anguilla,AIA,0
Albania,ALB,TOT,Antigua and Barbuda,ATG,0
Albania,ALB,TOT,Argentina,ARG,147
Albania,ALB,TOT,Armenia,ARM,0
Albania,ALB,TOT,Aruba,ABW,0
Albania,ALB,TOT,Australia,AUS,951
Albania,ALB,TOT,Austria,AUT,1351
Albania,ALB,TOT,Azerbaijan,AZE,0
Albania,ALB,TOT,"Bahamas, The",BHS,0
Albania,ALB,TOT,Bahrain,BHR,2
Albania,ALB,TOT,Bangladesh,BGD,2
Albania,ALB,TOT,Barbados,BRB,0
Albania,ALB,TOT,Belarus,BLR,0
Albania,ALB,TOT,Belgium,BEL,591
Albania,ALB,TOT,Belize,BLZ,0
Albania,ALB,TOT,Benin,BEN,7
Albania,ALB,TOT,Bermuda,BMU,2
Albania,ALB,TOT,Bhutan,BTN,0
Albania,ALB,TOT,Bolivia,BOL,4
Albania,ALB,TOT,Bosnia and Herzegovina,BIH,956
Albania,ALB,TOT,Botswana,BWA,0
Albania,ALB,TOT,Brazil,BRA,7
Albania,ALB,TOT,Brunei Darussalam,BRN,0
Albania,ALB,TOT,Bulgaria,BGR,91
Albania,ALB,TOT,Burkina Faso,BFA,0
Albania,ALB,TOT,Burundi,BDI,0
Albania,ALB,TOT,Cambodia,KHM,0
Albania,ALB,TOT,Cameroon,CMR,10
Albania,ALB,TOT,Canada,CAN,456
Albania,ALB,TOT,Cape Verde,CPV,12
Albania,ALB,TOT,Cayman Islands,CYM,0
Albania,ALB,TOT,Central African Republic,CAF,19
Albania,ALB,TOT,Chad,TCD,0
Albania,ALB,TOT,Channel Islands,CHI,..
Albania,ALB,TOT,Chile,CHL,22
Albania,ALB,TOT,China,CHN,1
Albania,ALB,TOT,Colombia,COL,1
Albania,ALB,TOT,Comoros,COM,0
Albania,ALB,TOT,"Congo, Dem. Rep.",COD,294
Albania,ALB,TOT,"Congo, Rep.",COG,31
Albania,ALB,TOT,Cook Islands,COK,0
Albania,ALB,TOT,Costa Rica,CRI,1
Albania,ALB,TOT,Cote d'Ivoire,CIV,22
Albania,ALB,TOT,Croatia,HRV,25
Albania,ALB,TOT,Cuba,CUB,42
Albania,ALB,TOT,Cyprus,CYP,3
Albania,ALB,TOT,Czech Republic,CZE,96
Albania,ALB,TOT,Denmark,DNK,6
Albania,ALB,TOT,Djibouti,DJI,0
Albania,ALB,TOT,Dominica,DMA,0
Albania,ALB,TOT,Dominican Republic,DOM,19
Albania,ALB,TOT,Ecuador,ECU,0
Albania,ALB,TOT,"Egypt, Arab Rep.",EGY,0
Albania,ALB,TOT,El Salvador,SLV,0
Albania,ALB,TOT,Equatorial Guinea,GNQ,0
Albania,ALB,TOT,Eritrea,ERI,0
Albania,ALB,TOT,Estonia,EST,0
Albania,ALB,TOT,Ethiopia,ETH,13
Albania,ALB,TOT,Faeroe Islands,FRO,0
Albania,ALB,TOT,Falkland Islands (Malvinas),FLK,0
Albania,ALB,TOT,Fiji,FJI,0
Albania,ALB,TOT,Finland,FIN,8
Albania,ALB,TOT,France,FRA,33
Albania,ALB,TOT,French Guiana,GUF,0
Albania,ALB,TOT,French Polynesia,PYF,0
Albania,ALB,TOT,Gabon,GAB,14
Albania,ALB,TOT,"Gambia, The",GMB,6
Albania,ALB,TOT,Georgia,GEO,0
Albania,ALB,TOT,Germany,DEU,1758
Albania,ALB,TOT,Ghana,GHA,14
Albania,ALB,TOT,Gibraltar,GIB,0
Albania,ALB,TOT,Greece,GRC,50727
Albania,ALB,TOT,Greenland,GRL,0
Albania,ALB,TOT,Grenada,GRD,0
Albania,ALB,TOT,Guadeloupe,GLP,4
Albania,ALB,TOT,Guam,GUM,0
Albania,ALB,TOT,Guatemala,GTM,4
Albania,ALB,TOT,Guinea,GIN,10
Albania,ALB,TOT,Guinea-Bissau,GNB,0
Albania,ALB,TOT,Guyana,GUY,0
Albania,ALB,TOT,Haiti,HTI,0
Albania,ALB,TOT,Honduras,HND,2
Albania,ALB,TOT,"Hong Kong SAR, China",HKG,14
Albania,ALB,TOT,Hungary,HUN,386
Albania,ALB,TOT,Iceland,ISL,13
Albania,ALB,TOT,India,IND,369
Albania,ALB,TOT,Indonesia,IDN,36
Albania,ALB,TOT,"Iran, Islamic Rep.",IRN,5
Albania,ALB,TOT,Iraq,IRQ,2
Albania,ALB,TOT,Ireland,IRL,15
Albania,ALB,TOT,Isle of Man,IMN,..
Albania,ALB,TOT,Israel,ISR,202
Albania,ALB,TOT,Italy,ITA,42821
Albania,ALB,TOT,Jamaica,JAM,0
Albania,ALB,TOT,Japan,JPN,5
Albania,ALB,TOT,Jordan,JOR,372
Albania,ALB,TOT,Kazakhstan,KAZ,0
Albania,ALB,TOT,Kenya,KEN,2
Albania,ALB,TOT,Kiribati,KIR,0
Albania,ALB,TOT,"Korea, Dem. Rep.",PRK,0
Albania,ALB,TOT,"Korea, Rep.",KOR,2
Albania,ALB,TOT,Kosovo,XKX,..
Albania,ALB,TOT,Kuwait,KWT,15
Albania,ALB,TOT,Kyrgyz Republic,KGZ,0
Albania,ALB,TOT,Lao PDR,LAO,2
Albania,ALB,TOT,Latvia,LVA,0
Albania,ALB,TOT,Lebanon,LBN,38
Albania,ALB,TOT,Lesotho,LSO,0
Albania,ALB,TOT,Liberia,LBR,0
Albania,ALB,TOT,Libya,LBY,1
Albania,ALB,TOT,Liechtenstein,LIE,2
Albania,ALB,TOT,Lithuania,LTU,0
Albania,ALB,TOT,Luxembourg,LUX,271
Albania,ALB,TOT,"Macao SAR, China",MAC,0
Albania,ALB,TOT,"Macedonia, FYR",MKD,1847
Albania,ALB,TOT,Madagascar,MDG,15
Albania,ALB,TOT,Malawi,MWI,0
Albania,ALB,TOT,Malaysia,MYS,10
Albania,ALB,TOT,Maldives,MDV,0
Albania,ALB,TOT,Mali,MLI,0
Albania,ALB,TOT,Malta,MLT,0
Albania,ALB,TOT,Marshall Islands,MHL,0
Albania,ALB,TOT,Martinique,MTQ,1
Albania,ALB,TOT,Mauritania,MRT,0
Albania,ALB,TOT,Mauritius,MUS,0
Albania,ALB,TOT,Mayotte,MYT,0
Albania,ALB,TOT,Mexico,MEX,44
Albania,ALB,TOT,"Micronesia, Fed. Sts.",FSM,0
Albania,ALB,TOT,Moldova,MDA,0
Albania,ALB,TOT,Monaco,MCO,79
Albania,ALB,TOT,Mongolia,MNG,0
Albania,ALB,TOT,Montenegro,MNE,..
Albania,ALB,TOT,Montserrat,MSR,0
Albania,ALB,TOT,Morocco,MAR,0
Albania,ALB,TOT,Mozambique,MOZ,1
Albania,ALB,TOT,Myanmar,MMR,12
Albania,ALB,TOT,Namibia,NAM,2
Albania,ALB,TOT,Naura,NRU,0
Albania,ALB,TOT,Nepal,NPL,3
Albania,ALB,TOT,Netherlands,NLD,0
Albania,ALB,TOT,Netherlands Antilles,ANT,0
Albania,ALB,TOT,New Caledonia,NCL,0
Albania,ALB,TOT,New Zealand,NZL,23
Albania,ALB,TOT,Nicaragua,NIC,25
Albania,ALB,TOT,Niger,NER,26
Albania,ALB,TOT,Nigeria,NGA,42
Albania,ALB,TOT,Niue,NIU,0
Albania,ALB,TOT,Norfolk Island,NFK,0
Albania,ALB,TOT,Northern Mariana Islands,MNP,0
Albania,ALB,TOT,Norway,NOR,21
Albania,ALB,TOT,Oman,OMN,5
Albania,ALB,TOT,Pakistan,PAK,9
Albania,ALB,TOT,Palau,PLW,0
Albania,ALB,TOT,Panama,PAN,10
Albania,ALB,TOT,Papua New Guinea,PNG,0
Albania,ALB,TOT,Paraguay,PRY,0
Albania,ALB,TOT,Peru,PER,22
Albania,ALB,TOT,Philippines,PHL,485
Albania,ALB,TOT,Poland,POL,74
Albania,ALB,TOT,Portugal,PRT,0
Albania,ALB,TOT,Puerto Rico,PRI,0
Albania,ALB,TOT,Qatar,QAT,64
Albania,ALB,TOT,Reunion,REU,1
Albania,ALB,TOT,Romania,ROU,676
Albania,ALB,TOT,Russian Federation,RUS,0
Albania,ALB,TOT,Rwanda,RWA,23
Albania,ALB,TOT,Saint Helena,SHN,0
Albania,ALB,TOT,Saint Pierre and Miquelon,SPM,0
Albania,ALB,TOT,Samoa,WSM,0
Albania,ALB,TOT,San Marino,SMR,0
Albania,ALB,TOT,Sao Tome and Principe,STP,0
Albania,ALB,TOT,Saudi Arabia,SAU,52
Albania,ALB,TOT,Senegal,SEN,5
Albania,ALB,TOT,Serbia,SRB,..
Albania,ALB,TOT,Serbia and Montenegro,SCG,1104
Albania,ALB,TOT,Seychelles,SYC,0
Albania,ALB,TOT,Sierra Leone,SLE,2
Albania,ALB,TOT,Singapore,SGP,5
Albania,ALB,TOT,Slovak Republic,SVK,17
Albania,ALB,TOT,Slovenia,SVN,15
Albania,ALB,TOT,Solomon Islands,SLB,0
Albania,ALB,TOT,Somalia,SOM,0
Albania,ALB,TOT,South Africa,ZAF,173
Albania,ALB,TOT,Spain,ESP,2
Albania,ALB,TOT,Sri Lanka,LKA,0
Albania,ALB,TOT,St. Kitts and Nevis,KNA,0
Albania,ALB,TOT,St. Lucia,LCA,0
Albania,ALB,TOT,St. Vincent and the Grenadines,VCT,0
Albania,ALB,TOT,Sudan,SDN,5
Albania,ALB,TOT,Suriname,SUR,0
Albania,ALB,TOT,Swaziland,SWZ,0
Albania,ALB,TOT,Sweden,SWE,16
Albania,ALB,TOT,Switzerland,CHE,88828
Albania,ALB,TOT,Syrian Arab Republic,SYR,19
Albania,ALB,TOT,"Taiwan, China",TWN,0
Albania,ALB,TOT,Tajikistan,TJK,0
Albania,ALB,TOT,Tanzania,TZA,3
Albania,ALB,TOT,Thailand,THA,353
Albania,ALB,TOT,Timor-Leste,TLS,0
Albania,ALB,TOT,Togo,TGO,42
Albania,ALB,TOT,Tokelau,TKL,0
Albania,ALB,TOT,Tonga,TON,0
Albania,ALB,TOT,Trinidad and Tobago,TTO,1
Albania,ALB,TOT,Tunisia,TUN,4
Albania,ALB,TOT,Turkey,TUR,139
Albania,ALB,TOT,Turkmenistan,TKM,0
Albania,ALB,TOT,Turks and Caicos Islands,TCA,0
Albania,ALB,TOT,Tuvalu,TUV,0
Albania,ALB,TOT,Uganda,UGA,3
Albania,ALB,TOT,Ukraine,UKR,3343
Albania,ALB,TOT,United Arab Emirates,ARE,51
Albania,ALB,TOT,United Kingdom,GBR,166
Albania,ALB,TOT,United States,USA,5844
Albania,ALB,TOT,Uruguay,URY,0
Albania,ALB,TOT,Uzbekistan,UZB,0
Albania,ALB,TOT,Vanuatu,VUT,0
Albania,ALB,TOT,"Venezuela, RB",VEN,0
Albania,ALB,TOT,Vietnam,VNM,2
Albania,ALB,TOT,Virgin Islands (U.S.),VIR,0
Albania,ALB,TOT,"Virgin Islands, British",VGB,0
Albania,ALB,TOT,Wallis and Futuna,WLF,0
Albania,ALB,TOT,West Bank and Gaza,PSE,31
Albania,ALB,TOT,"Yemen, Rep.",YEM,20
Albania,ALB,TOT,Zambia,ZMB,0
Albania,ALB,TOT,Zimbabwe,ZWE,6
Algeria,DZA,TOT,Afghanistan,AFG,33
Algeria,DZA,TOT,Albania,ALB,0
Algeria,DZA,TOT,Algeria,DZA,0
Algeria,DZA,TOT,American Samoa,ASM,0
Algeria,DZA,TOT,Andorra,AND,195
Algeria,DZA,TOT,Angola,AGO,2
Algeria,DZA,TOT,Anguilla,AIA,0
Algeria,DZA,TOT,Antigua and Barbuda,ATG,9
Algeria,DZA,TOT,Argentina,ARG,231
Algeria,DZA,TOT,Armenia,ARM,0
Algeria,DZA,TOT,Aruba,ABW,0
Algeria,DZA,TOT,Australia,AUS,648
Algeria,DZA,TOT,Austria,AUT,251
Algeria,DZA,TOT,Azerbaijan,AZE,0
Algeria,DZA,TOT,"Bahamas, The",BHS,2
Algeria,DZA,TOT,Bahrain,BHR,0
Algeria,DZA,TOT,Bangladesh,BGD,95
Algeria,DZA,TOT,Barbados,BRB,5
Algeria,DZA,TOT,Belarus,BLR,0
Algeria,DZA,TOT,Belgium,BEL,11551
Algeria,DZA,TOT,Belize,BLZ,0
Algeria,DZA,TOT,Benin,BEN,108
Algeria,DZA,TOT,Bermuda,BMU,0
Algeria,DZA,TOT,Bhutan,BTN,0
Algeria,DZA,TOT,Bolivia,BOL,3
Algeria,DZA,TOT,Bosnia and Herzegovina,BIH,267
Algeria,DZA,TOT,Botswana,BWA,13
Algeria,DZA,TOT,Brazil,BRA,299
Algeria,DZA,TOT,Brunei Darussalam,BRN,0
Algeria,DZA,TOT,Bulgaria,BGR,35
Algeria,DZA,TOT,Burkina Faso,BFA,56
Algeria,DZA,TOT,Burundi,BDI,2
Algeria,DZA,TOT,Cambodia,KHM,1
Algeria,DZA,TOT,Cameroon,CMR,4
Algeria,DZA,TOT,Canada,CAN,3038
Algeria,DZA,TOT,Cape Verde,CPV,0
Algeria,DZA,TOT,Cayman Islands,CYM,0
Algeria,DZA,TOT,Central African Republic,CAF,7
Algeria,DZA,TOT,Chad,TCD,0
Algeria,DZA,TOT,Channel Islands,CHI,..
Algeria,DZA,TOT,Chile,CHL,45
Algeria,DZA,TOT,China,CHN,3
Algeria,DZA,TOT,Colombia,COL,19
Algeria,DZA,TOT,Comoros,COM,0
Algeria,DZA,TOT,"Congo, Dem. Rep.",COD,180
Algeria,DZA,TOT,"Congo, Rep.",COG,2
Algeria,DZA,TOT,Cook Islands,COK,0
Algeria,DZA,TOT,Costa Rica,CRI,28
Algeria,DZA,TOT,Cote d'Ivoire,CIV,58
Algeria,DZA,TOT,Croatia,HRV,21
Algeria,DZA,TOT,Cuba,CUB,82
Algeria,DZA,TOT,Cyprus,CYP,300
Algeria,DZA,TOT,Czech Republic,CZE,26
Algeria,DZA,TOT,Denmark,DNK,627
Algeria,DZA,TOT,Djibouti,DJI,4
Algeria,DZA,TOT,Dominica,DMA,5
Algeria,DZA,TOT,Dominican Republic,DOM,65
Algeria,DZA,TOT,Ecuador,ECU,3
Algeria,DZA,TOT,"Egypt, Arab Rep.",EGY,4226
Algeria,DZA,TOT,El Salvador,SLV,3
Algeria,DZA,TOT,Equatorial Guinea,GNQ,0
Algeria,DZA,TOT,Eritrea,ERI,12
Algeria,DZA,TOT,Estonia,EST,0
Algeria,DZA,TOT,Ethiopia,ETH,76
Algeria,DZA,TOT,Faeroe Islands,FRO,0
Algeria,DZA,TOT,Falkland Islands (Malvinas),FLK,0
Algeria,DZA,TOT,Fiji,FJI,0
Algeria,DZA,TOT,Finland,FIN,238
Algeria,DZA,TOT,France,FRA,1375771
Algeria,DZA,TOT,French Guiana,GUF,1208
Algeria,DZA,TOT,French Polynesia,PYF,605
Algeria,DZA,TOT,Gabon,GAB,4
Algeria,DZA,TOT,"Gambia, The",GMB,6
